tier,file,id,title,title_original,author,author_original,canon_id,awards,source_ref_keys,topics,ol_year,ol_t,ol_title,ol_authors,wd_status,resolution_status,chosen_t,canonical_year_candidate,year_action,resolution_reason,wd_error
P2_EXTERNAL_MATCH_FRIENDLY,Willehalm.md,WL-WORK-2430,Willehalm,,沃尔夫拉姆·冯·埃申巴赫,Wolfram von Eschenbach,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-KNIGHT,1941,T4,Willehalm,Wolfram von Eschenbach;Bernd Schirok;Albert Leitzmann;Dieter Kartschoke;Joachim Heinzle,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,Winter in the Blood.md,WL-WORK-2431,Winter in the Blood,,詹姆斯·韦尔奇,James Welch,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1974,T5,Winter in the blood,James Welch,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,With Clive in India.md,WL-WORK-0555,With Clive in India,,G.A.亨蒂,G. A. Henty,,,batch1_source_refs,WL-TOPIC-G45-ADVENTURE,2012,T6,With Clive in India,G. A. Henty;Ashraf-ul Alam Shikder,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,With His Pistol in His Hand.md,WL-WORK-2432,With His Pistol in His Hand,,阿梅里科·帕雷德斯,Américo Paredes,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-OUTLAW,1958,T5,With his pistol in his hand,Américo Paredes,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,With Wolfe in Canada.md,WL-WORK-0556,With Wolfe in Canada,,G.A.亨蒂,G. A. Henty,,,batch1_source_refs,WL-TOPIC-G45-ADVENTURE,2021,T6,With Wolfe in Canada,G. A. Henty,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,Wounds.md,WL-WORK-0557,Wounds,,内森·巴林拉德,Nathan Ballingrud,,,batch1_source_refs,WL-TOPIC-G45-HORROR,2019,T6,Wounds,Nathan Ballingrud,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,Yoruba Myths.md,WL-WORK-1390,Yoruba Myths,,乌利·拜尔,Ulli Beier,,,batch3_source_refs,WL-TOPIC-G1-MYTH,1980,T6,Yoruba myths,Ulli Beier,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,不再存在的女人.md,WL-WORK-0230,不再存在的女人,Celle qui n'était plus,布瓦洛-纳尔瑟雅克,Boileau-Narcejac,,,,WL-TOPIC-G45-MYSTERY,1999,T6,Celle Qui N'etait Plus,Boileau-Narcejac,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,不要回头.md,WL-WORK-0224,不要回头,Don't Look Back,卡琳·福萨姆,Karin Fossum,,,,WL-TOPIC-G45-MYSTERY,2005,T6,Don't Look Back,Karin Fossum,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,世界的用法.md,WL-WORK-1393,世界的用法,The Way of the World,尼古拉·布维耶,Nicolas Bouvier,,,batch3_source_refs,WL-TOPIC-G7-TRAVEL,2009,T6,The way of the world,Nicolas Bouvier,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,两扇门的房子不好守.md,WL-WORK-2442,两扇门的房子不好守,"Casa con dos puertas, mala es de guardar",卡尔德隆,Pedro Calderón de la Barca,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1946,T5,Casa con dos Puertas Mala es de Guardar,Pedro Calderón de la Barca,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,乌鸦之黑.md,WL-WORK-0116,乌鸦之黑,Raven Black,安·克里夫斯,Ann Cleeves,,,,WL-TOPIC-G45-MYSTERY,2006,T6,Raven Black,Ann Cleeves,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,人骨拼图.md,WL-WORK-0123,人骨拼图,The Bone Collector,杰弗里·迪弗,Jeffery Deaver,,,,WL-TOPIC-G45-MYSTERY,2004,T6,The Bone Collector,Jeffery Deaver,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,传奇与拿铁.md,WL-WORK-0582,传奇与拿铁,Legends & Lattes,特拉维斯·鲍德里,Travis Baldree,,,batch1_source_refs,WL-TOPIC-G45-FANTASY,2022,T6,Legends & Lattes,Travis Baldree,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,全面混乱.md,WL-WORK-0240,全面混乱,Total Chaos,让-克洛德·伊佐,Jean-Claude Izzo,,,,WL-TOPIC-G45-MYSTERY,2005,T6,Total Chaos,Jean-Claude Izzo,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,公主新娘.md,WL-WORK-2454,公主新娘,The Princess Bride,威廉·戈德曼,William Goldman,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1973,T5,The Princess Bride,William Goldman,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,冬日女王.md,WL-WORK-0137,冬日女王,The Winter Queen,鲍里斯·阿库宁,Boris Akunin,,,,WL-TOPIC-G45-MYSTERY,2002,T6,The Winter Queen,Boris Akunin,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,原野奇侠.md,WL-WORK-2473,原野奇侠,Shane,杰克·谢弗,Jack Schaefer,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1920,T4,Shane,Jack Schaefer,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,召唤魔鬼.md,WL-WORK-0069,召唤魔鬼,Whistle Up the Devil,德里克·史密斯,Derek Smith,,,,WL-TOPIC-G45-MYSTERY,2015,T6,Whistle Up the Devil,Derek Smith,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,咆哮营的幸运儿.md,WL-WORK-2480,咆哮营的幸运儿,The Luck of Roaring Camp,布雷特·哈特,Bret Harte,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1869,T3,The Luck of Roaring Camp,Bret Harte,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,园丁之犬.md,WL-WORK-2483,园丁之犬,El perro del hortelano,洛佩·德·维加,Lope de Vega,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1928,T4,El perro del hortelano,Lope de Vega,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,国王叙事诗.md,WL-WORK-2484,国王叙事诗,Idylls of the King,丁尼生,解构,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-KNIGHT,,,,,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,在比尤拉高地.md,WL-WORK-0108,在比尤拉高地,On Beulah Height,雷金纳德·希尔,Reginald Hill,,,,WL-TOPIC-G45-MYSTERY,1998,T6,On Beulah Height,Reginald Hill,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,地狱之缘.md,WL-WORK-0068,地狱之缘,Rim of the Pit,黑克·塔尔博特,Hake Talbot,,,,WL-TOPIC-G45-MYSTERY,1985,T6,Rim of the Pit,Hake Talbot,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,墓地的沉默.md,WL-WORK-0223,墓地的沉默,Jar City,阿尔纳尔杜尔·因德里达松,Arnaldur Indriðason,,,,WL-TOPIC-G45-MYSTERY,2005,T6,Jar City,Arnaldur Indriðason,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,大地惊雷.md,WL-WORK-2493,大地惊雷,True Grit,查尔斯·波蒂斯,Charles Portis,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1968,T5,True Grit,Charles Portis,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,大天空.md,WL-WORK-2494,大天空,The Big Sky,A.B.格思里,A.B. Guthrie Jr.,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1947,T5,The big sky,A. B. Guthrie,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,大鼻子情圣.md,WL-WORK-2497,大鼻子情圣,Cyrano de Bergerac,埃德蒙·罗斯丹,Edmond Rostand,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1821,T3,Cyrano de Bergerac,Edmond Rostand,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,天鹅之歌.md,WL-WORK-0063,天鹅之歌,Swan Song,埃德蒙·克里斯平,Edmund Crispin,,,,WL-TOPIC-G45-MYSTERY,1947,T5,Swan song,Edmund Crispin,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,少雨之地.md,WL-WORK-2508,少雨之地,The Land of Little Rain,玛丽·奥斯汀,Mary Austin,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1903,T4,The Land of Little Rain,Mary Austin,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,尸体会说话.md,WL-WORK-0121,尸体会说话,Postmortem,帕特里夏·康威尔,Patricia Cornwell,,,,WL-TOPIC-G45-MYSTERY,1990,T6,Postmortem,Patricia Cornwell,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,帽子戏法之死.md,WL-WORK-0067,帽子戏法之死,Death from a Top Hat,克莱顿·罗森,Clayton Rawson,,,,WL-TOPIC-G45-MYSTERY,1962,T5,Death from a top hat,Clayton Rawson,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,幽灵小姐.md,WL-WORK-2515,幽灵小姐,La dama duende,卡尔德隆,Pedro Calderón de la Barca,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1945,T5,La dama duende,Pedro Calderón de la Barca,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,废墟.md,WL-WORK-0688,废墟,The Ruins,斯科特·史密斯,Scott Smith,,,batch1_source_refs,WL-TOPIC-G45-HORROR,2005,T6,The Ruins,Scott Smith,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,弗吉尼亚人.md,WL-WORK-2518,弗吉尼亚人,The Virginian,欧文·威斯特,Owen Wister,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1902,T4,The Virginian,Owen Wister,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,弗拉卡斯上尉.md,WL-WORK-2519,弗拉卡斯上尉,Le Capitaine Fracasse,泰奥菲尔·戈蒂耶,Théophile Gautier,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1874,T3,Le capitaine Fracasse,Théophile Gautier,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,强盗.md,WL-WORK-2520,强盗,Die Räuber,席勒,Schiller,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-OUTLAW,,,Die Räuber,Friedrich Schiller,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,归乡.md,WL-WORK-1101,归乡,Homegoing,雅·吉亚西,Yaa Gyasi,,,batch2_source_refs;batch5_source_refs,WL-TOPIC-G43-FAMILY;WL-TOPIC-G44-HISTORICAL;WL-TOPIC-Q10-MEMORY,2016,T6,Homegoing,Yaa Gyasi,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,拉莫娜.md,WL-WORK-2528,拉莫娜,Ramona,海伦·亨特·杰克逊,Helen Hunt Jackson,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1884,T3,Ramona,Helen Hunt Jackson,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,指匠迷案.md,WL-WORK-0136,指匠迷案,An Instance of the Fingerpost,伊恩·皮尔斯,Iain Pears,,,,WL-TOPIC-G45-MYSTERY,1997,T6,An Instance of the Fingerpost,Iain Pears;Iain Pears,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,曾达的囚徒.md,WL-WORK-2542,曾达的囚徒,The Prisoner of Zenda,安东尼·霍普,Anthony Hope,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1800,T3,The Prisoner of Zenda,"Anthony Hope;Gary Hoppenstand;Diane Mowat;Alan Marks;Francesc Ràfols;Andrew Pugsley;Summer M. Hogan;Summer Hogan;Smidgen Press;Charles Dana Gibson;Daniel Lanza Barba;Javier Fornell Fernandez;Stephen Colbourn;Katy Jackson;James Wilby;Robinson, M.",ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,桶子.md,WL-WORK-0053,桶子,The Cask,弗里曼·克罗夫茨,Crofts,,,,WL-TOPIC-G45-MYSTERY,,,The cask,Freeman Wills Crofts,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,欢乐之家.md,WL-WORK-1168,欢乐之家,Fun Home,艾莉森·贝克德尔,Alison Bechdel,,,batch2_source_refs,WL-TOPIC-G43-BILDUNGSROMAN,2000,T6,Fun Home,Alison Bechdel,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,死亡之谜.md,WL-WORK-0122,死亡之谜,Déjà Dead,凯西·莱克斯,Kathy Reichs,,,,WL-TOPIC-G45-MYSTERY,1997,T6,Déjà Dead,Kathy Reichs,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,永恒者.md,WL-WORK-0471,永恒者,El Eternauta,埃克托尔·赫尔曼·奥斯特尔德,Héctor Germán Oesterheld,,,,WL-TOPIC-G45-SF,,,El eternauta,H. G. Oesterheld,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,火焰与花朵.md,WL-WORK-2092,火焰与花朵,The Flame and the Flower,凯瑟琳·E.伍迪维斯,Kathleen E. Woodiwiss,,,batch5_source_refs,WL-TOPIC-Q2-LOVE,1972,T5,The Flame and the Flower,Kathleen E. Woodiwiss,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,炽热的岩石.md,WL-WORK-0256,炽热的岩石,The Hot Rock,唐纳德·E.韦斯特莱克,Donald E. Westlake,,,,WL-TOPIC-G45-MYSTERY,1970,T5,The hot rock,Donald E. Westlake,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,牛轭事件.md,WL-WORK-2569,牛轭事件,The Ox-Bow Incident,沃尔特·范蒂尔伯格·克拉克,Walter Van Tilburg Clark,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1940,T4,The Ox-Bow Incident,Walter Van Tilburg Clark,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,犬之力.md,WL-WORK-2570,犬之力,The Power of the Dog,托马斯·萨维奇,Thomas Savage,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1967,T5,The power of the dog,Thomas Savage,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,猎人.md,WL-WORK-0255,猎人,The Hunter,理查德·斯塔克,Richard Stark,,,,WL-TOPIC-G45-MYSTERY,,,The Hunter (aka Point Blank and Payback),Donald E. Westlake,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,瑞士家庭鲁滨逊.md,WL-WORK-0779,瑞士家庭鲁滨逊,Swiss Family Robinson,约翰·戴维·维斯,Johann David Wyss,,,batch1_source_refs,WL-TOPIC-G45-ADVENTURE,1924,T4,Swiss Family Robinson,Johann David Wyss,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,田纳西的伙伴.md,WL-WORK-2575,田纳西的伙伴,Tennessee's Partner,布雷特·哈特,Bret Harte,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,1907,T4,Tennessee's partner,Bret Harte,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,申诉.md,WL-WORK-0145,申诉,The Appeal,珍妮丝·哈利特,Janice Hallett,,,,WL-TOPIC-G45-MYSTERY,2021,T6,The Appeal,Janice Hallett,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,疯狂的奥兰多.md,WL-WORK-2578,疯狂的奥兰多,Orlando Furioso,卢多维科·阿里奥斯托,Ludovico Ariosto,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-KNIGHT,1544,T2,Orlando furioso,Lodovico Ariosto,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,白狼.md,WL-WORK-2580,白狼,Le Loup blanc,保罗·费瓦尔,Paul Féval,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1878,T3,Le loup blanc,Paul Féval,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,眩晕.md,WL-WORK-0231,眩晕,D'entre les morts,布瓦洛-纳尔瑟雅克,Boileau-Narcejac,,,,WL-TOPIC-G45-MYSTERY,1954,T5,D'entre les morts,Boileau-Narcejac,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,社交俱乐部命案.md,WL-WORK-0107,社交俱乐部命案,A Clubbable Woman,雷金纳德·希尔,Reginald Hill,,,,WL-TOPIC-G45-MYSTERY,1970,T5,A clubbable woman,Reginald Hill,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,移动玩具店.md,WL-WORK-0062,移动玩具店,The Moving Toyshop,埃德蒙·克里斯平,Edmund Crispin,,,,WL-TOPIC-G45-MYSTERY,1946,T5,The Moving Toyshop,Edmund Crispin,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,穿绿裤子的唐·希尔.md,WL-WORK-2587,穿绿裤子的唐·希尔,Don Gil de las calzas verdes,蒂尔索·德·莫利纳,Tirso de Molina,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,1800,T3,Don Gil de las calzas verdes,Tirso de Molina,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
P2_EXTERNAL_MATCH_FRIENDLY,米夏埃尔·科尔哈斯.md,WL-WORK-2590,米夏埃尔·科尔哈斯,Michael Kohlhaas,克莱斯特,Kleist,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-OUTLAW,,,Michael Kohlhaas,Heinrich von Kleist,ERROR,REVIEW,,,LEAVE_BLANK,Wikidata 无可靠作品级 P577+P50 匹配,HTTPError
